"Dice_index"	"Hu_Prot"	"Vir_prot_1"	"Vir_prot_2"	"Vir_prot_1_Type"	"Vir_prot_2_Type"	"Comparison_type"
0	"Q92831"	"P03255"	"P18098"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P03255"	"P59595"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P03255"	"Q76QC2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P04015"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.5	"Q92831"	"P04015"	"P06464"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.2	"Q92831"	"P04015"	"P06790"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P04015"	"P0DTC9"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P04015"	"P14079"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.375	"Q92831"	"P04015"	"P18098"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P04015"	"P59595"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P04015"	"Q76QC2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P04608"	"P06464"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.181818181818182	"Q92831"	"P04608"	"P06790"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P04608"	"P0DTC9"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.37037037037037	"Q92831"	"P04608"	"P14079"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.05	"Q92831"	"P04608"	"P18098"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0327868852459016	"Q92831"	"P04608"	"P59595"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.296296296296296	"Q92831"	"P04608"	"Q76QC2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P06464"	"P06790"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P06464"	"P0DTC9"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P06464"	"P14079"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.178571428571429	"Q92831"	"P06464"	"P18098"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P06464"	"P59595"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P06464"	"Q76QC2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P06790"	"P0DTC9"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.137931034482759	"Q92831"	"P06790"	"P14079"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.523809523809524	"Q92831"	"P06790"	"P18098"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0317460317460317	"Q92831"	"P06790"	"P59595"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.137931034482759	"Q92831"	"P06790"	"Q76QC2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P0DTC9"	"P14079"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0606060606060606	"Q92831"	"P0DTC9"	"P18098"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.482758620689655	"Q92831"	"P0DTC9"	"P59595"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P0DTC9"	"Q76QC2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0425531914893617	"Q92831"	"P14079"	"P18098"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92831"	"P14079"	"P59595"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.352941176470588	"Q92831"	"P14079"	"Q76QC2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0246913580246914	"Q92831"	"P18098"	"P59595"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.127659574468085	"Q92831"	"P18098"	"Q76QC2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0882352941176471	"Q92831"	"P59595"	"Q76QC2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q969R5"	"P03129"	"P03255"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q969R5"	"P03129"	"P03261"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q969R5"	"P03255"	"P03261"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.754716981132076	"Q96DU3"	"C7SRR3"	"D3JIT8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q96KQ4"	"Q2KRY7"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.117647058823529	"Q96T49"	"A0A5K6WAZ8"	"P06428"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.461538461538462	"Q96T49"	"A0A5K6WAZ8"	"P06429"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.741935483870968	"Q96T49"	"A0A5K6WAZ8"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.4	"Q96T49"	"P06428"	"P06429"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q96T49"	"P06428"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.310344827586207	"Q96T49"	"P06429"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.222222222222222	"Q9BPX1"	"P14079"	"Q6VGS8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.222222222222222	"Q9BUJ2"	"P03243"	"P03496"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.166666666666667	"Q9BUJ2"	"P03243"	"P03519"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.352941176470588	"Q9BUJ2"	"P03243"	"P10191"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.266666666666667	"Q9BUJ2"	"P03243"	"Q82506"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.133333333333333	"Q9BUJ2"	"P03243"	"Q9QR71"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.555555555555556	"Q9BUJ2"	"P03496"	"P03519"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.341463414634146	"Q9BUJ2"	"P03496"	"P10191"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.703703703703704	"Q9BUJ2"	"P03496"	"Q82506"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q9BUJ2"	"P03496"	"Q9QR71"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.339622641509434	"Q9BUJ2"	"P03519"	"P10191"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.515151515151515	"Q9BUJ2"	"P03519"	"Q82506"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q9BUJ2"	"P03519"	"Q9QR71"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.514285714285714	"Q9BUJ2"	"P10191"	"Q82506"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q9BUJ2"	"P10191"	"Q9QR71"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9BUJ2"	"Q82506"	"Q9QR71"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.827586206896552	"Q9BZW8"	"D3JIT9"	"Q98822"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9BZW8"	"D3JIT9"	"Q9PX39"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9BZW8"	"Q98822"	"Q9PX39"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.823529411764706	"Q9HBG7"	"M0QTU7"	"Q9PX39"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.735294117647059	"Q9NPA8"	"P03255"	"P03259"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0740740740740741	"Q9NQ25"	"D3JIT8"	"Q8JSN5"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q9NQ25"	"D3JIT8"	"Q9PX39"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9NQ25"	"Q8JSN5"	"Q9PX39"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.13953488372093	"Q9NVL8"	"Q2KRY7"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.1	"Q9NYF8"	"F5CGQ0"	"P03246"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.7	"Q9NYF8"	"F5CGQ0"	"P03496"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.484848484848485	"Q9NYF8"	"F5CGQ0"	"Q0A2H0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.526315789473684	"Q9NYF8"	"F5CGQ0"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.8	"Q9NYF8"	"F5CGQ0"	"Q3SBS4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.2	"Q9NYF8"	"F5CGQ0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.166666666666667	"Q9NYF8"	"P03246"	"P03496"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q9NYF8"	"P03246"	"Q0A2H0"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q9NYF8"	"P03246"	"Q2PJP0"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q9NYF8"	"P03246"	"Q3SBS4"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q9NYF8"	"P03246"	"Q6VE52"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.810810810810811	"Q9NYF8"	"P03496"	"Q0A2H0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.80952380952381	"Q9NYF8"	"P03496"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.705882352941177	"Q9NYF8"	"P03496"	"Q3SBS4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.166666666666667	"Q9NYF8"	"P03496"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.857142857142857	"Q9NYF8"	"Q0A2H0"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.592592592592593	"Q9NYF8"	"Q0A2H0"	"Q3SBS4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.117647058823529	"Q9NYF8"	"Q0A2H0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.625	"Q9NYF8"	"Q2PJP0"	"Q3SBS4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.181818181818182	"Q9NYF8"	"Q2PJP0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.285714285714286	"Q9NYF8"	"Q3SBS4"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q9UER7"	"F5HBC6"	"F5HCM1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"F5HBC6"	"P03243"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"F5HBC6"	"P03244"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.173913043478261	"Q9UER7"	"F5HBC6"	"P03324"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"F5HBC6"	"P04491"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0714285714285714	"Q9UER7"	"F5HBC6"	"P04591"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"F5HBC6"	"P27313"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"F5HCM1"	"P03243"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"F5HCM1"	"P03244"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0666666666666667	"Q9UER7"	"F5HCM1"	"P03324"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"F5HCM1"	"P04491"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"F5HCM1"	"P04591"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"F5HCM1"	"P27313"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.823529411764706	"Q9UER7"	"P03243"	"P03244"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"P03243"	"P03324"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.777777777777778	"Q9UER7"	"P03243"	"P04491"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"P03243"	"P04591"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"P03243"	"P27313"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"P03244"	"P03324"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.947368421052632	"Q9UER7"	"P03244"	"P04491"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0740740740740741	"Q9UER7"	"P03244"	"P04591"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"P03244"	"P27313"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"P03324"	"P04491"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.580645161290323	"Q9UER7"	"P03324"	"P04591"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"P03324"	"P27313"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0714285714285714	"Q9UER7"	"P04491"	"P04591"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"P04491"	"P27313"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UER7"	"P04591"	"P27313"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.260869565217391	"Q9UJX2"	"P03126"	"P03410"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.297872340425532	"Q9UJX2"	"P03126"	"P14079"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.48	"Q9UJX2"	"P03126"	"Q2KRY7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.642857142857143	"Q9UJX2"	"P03126"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.782608695652174	"Q9UJX2"	"P03410"	"P14079"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.212765957446809	"Q9UJX2"	"P03410"	"Q2KRY7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.28	"Q9UJX2"	"P03410"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.291666666666667	"Q9UJX2"	"P14079"	"Q2KRY7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.313725490196078	"Q9UJX2"	"P14079"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.827586206896552	"Q9UJX2"	"Q2KRY7"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.266666666666667	"Q9UMS0"	"P06428"	"Q2KRY7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.176470588235294	"Q9UMS0"	"P06428"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9UMS0"	"Q2KRY7"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q9Y2J4"	"Q2KRY7"	"Q6VGT1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.63768115942029	"P10144"	"P03265"	"P24933"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.692307692307692	"P10827"	"P03255"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"P14859"	"P04499"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.205128205128205	"P14859"	"P04499"	"P06492"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.3	"P14859"	"P04608"	"P06492"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.456140350877193	"P20226"	"A0A288CFT1"	"L8B1Q7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.357142857142857	"P20226"	"A0A288CFT1"	"P03070"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.238805970149254	"P20226"	"A0A288CFT1"	"P03118"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.225352112676056	"P20226"	"A0A288CFT1"	"P03120"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0845070422535211	"P20226"	"A0A288CFT1"	"P03122"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.586666666666667	"P20226"	"A0A288CFT1"	"P03129"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.6	"P20226"	"A0A288CFT1"	"P03254"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.315789473684211	"P20226"	"A0A288CFT1"	"P03255"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.246153846153846	"P20226"	"A0A288CFT1"	"P04015"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.742857142857143	"P20226"	"A0A288CFT1"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0384615384615385	"P20226"	"A0A288CFT1"	"P06422"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.28125	"P20226"	"A0A288CFT1"	"P06423"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.753623188405797	"P20226"	"A0A288CFT1"	"P06463"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.242424242424242	"P20226"	"A0A288CFT1"	"P06790"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0327868852459016	"P20226"	"A0A288CFT1"	"P06921"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.732394366197183	"P20226"	"A0A288CFT1"	"P06930"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.416666666666667	"P20226"	"A0A288CFT1"	"P06932"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.266666666666667	"P20226"	"A0A288CFT1"	"P24830"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.136363636363636	"P20226"	"A0A288CFT1"	"P28939"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.258064516129032	"P20226"	"A0A288CFT1"	"P36778"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.203389830508475	"P20226"	"A0A288CFT1"	"P36780"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.215384615384615	"P20226"	"A0A288CFT1"	"P36791"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.781609195402299	"P20226"	"A0A288CFT1"	"P87662"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.27906976744186	"P20226"	"A0A288CFT1"	"Q05906"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.448275862068966	"P20226"	"A0A288CFT1"	"Q5NTY3"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.735632183908046	"P20226"	"A0A288CFT1"	"Q69022"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.576923076923077	"P20226"	"A0A288CFT1"	"Q6JGG5"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.315789473684211	"P20226"	"A0A288CFT1"	"Q77UU1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.489795918367347	"P20226"	"A0A288CFT1"	"Q89268"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.555555555555556	"P20226"	"A0A288CFT1"	"Q8JSK4"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0512820512820513	"P20226"	"L8B1Q7"	"P03070"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.28	"P20226"	"L8B1Q7"	"P03118"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.222222222222222	"P20226"	"L8B1Q7"	"P03120"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.259259259259259	"P20226"	"L8B1Q7"	"P03122"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.275862068965517	"P20226"	"L8B1Q7"	"P03129"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.158730158730159	"P20226"	"L8B1Q7"	"P03254"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"P20226"	"L8B1Q7"	"P03255"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.291666666666667	"P20226"	"L8B1Q7"	"P04015"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.188679245283019	"P20226"	"L8B1Q7"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.171428571428571	"P20226"	"L8B1Q7"	"P06422"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.212765957446809	"P20226"	"L8B1Q7"	"P06423"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.384615384615385	"P20226"	"L8B1Q7"	"P06463"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.326530612244898	"P20226"	"L8B1Q7"	"P06790"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0454545454545455	"P20226"	"L8B1Q7"	"P06921"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.296296296296296	"P20226"	"L8B1Q7"	"P06930"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0363636363636364	"P20226"	"L8B1Q7"	"P06932"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.186046511627907	"P20226"	"L8B1Q7"	"P24830"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.37037037037037	"P20226"	"L8B1Q7"	"P28939"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.311111111111111	"P20226"	"L8B1Q7"	"P36778"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.19047619047619	"P20226"	"L8B1Q7"	"P36780"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.25	"P20226"	"L8B1Q7"	"P36791"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.371428571428571	"P20226"	"L8B1Q7"	"P87662"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.230769230769231	"P20226"	"L8B1Q7"	"Q05906"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.195121951219512	"P20226"	"L8B1Q7"	"Q5NTY3"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.314285714285714	"P20226"	"L8B1Q7"	"Q69022"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.229885057471264	"P20226"	"L8B1Q7"	"Q6JGG5"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.3	"P20226"	"L8B1Q7"	"Q77UU1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"P20226"	"L8B1Q7"	"Q89268"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.136986301369863	"P20226"	"L8B1Q7"	"Q8JSK4"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.244897959183673	"P20226"	"P03070"	"P03118"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.30188679245283	"P20226"	"P03070"	"P03120"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.226415094339623	"P20226"	"P03070"	"P03122"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.210526315789474	"P20226"	"P03070"	"P03129"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.258064516129032	"P20226"	"P03070"	"P03254"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.344827586206897	"P20226"	"P03070"	"P03255"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.127659574468085	"P20226"	"P03070"	"P04015"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.461538461538462	"P20226"	"P03070"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0588235294117647	"P20226"	"P03070"	"P06422"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.304347826086957	"P20226"	"P03070"	"P06423"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.313725490196078	"P20226"	"P03070"	"P06463"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.25	"P20226"	"P03070"	"P06790"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.232558139534884	"P20226"	"P03070"	"P06921"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.452830188679245	"P20226"	"P03070"	"P06930"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.222222222222222	"P20226"	"P03070"	"P06932"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.238095238095238	"P20226"	"P03070"	"P24830"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"P20226"	"P03070"	"P28939"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0454545454545455	"P20226"	"P03070"	"P36778"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.341463414634146	"P20226"	"P03070"	"P36780"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.212765957446809	"P20226"	"P03070"	"P36791"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.289855072463768	"P20226"	"P03070"	"P87662"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.16	"P20226"	"P03070"	"Q05906"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.3	"P20226"	"P03070"	"Q5NTY3"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.463768115942029	"P20226"	"P03070"	"Q69022"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.348837209302326	"P20226"	"P03070"	"Q6JGG5"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.102564102564103	"P20226"	"P03070"	"Q77UU1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.387096774193548	"P20226"	"P03070"	"Q89268"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.333333333333333	"P20226"	"P03070"	"Q8JSK4"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.90625	"P20226"	"P03118"	"P03120"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.4375	"P20226"	"P03118"	"P03122"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.470588235294118	"P20226"	"P03118"	"P03129"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.410958904109589	"P20226"	"P03118"	"P03254"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.318840579710145	"P20226"	"P03118"	"P03255"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.931034482758621	"P20226"	"P03118"	"P04015"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
